sample_number,sim_time,pos_x,pos_y,pos_z,road_elevation_left,road_elevation_right
37432,374.32,-102.3181,819.4133,258.0947,257.7185,257.7185
37433,374.33,-102.3181,819.4133,258.0947,257.7185,257.7185
37434,374.34,-102.3181,819.4133,258.0947,257.7185,257.7185
37435,374.35,-101.6681,819.4685,258.0948,257.7185,257.7185
37436,374.36,-101.6681,819.4685,258.0948,257.7185,257.7185
37437,374.37,-101.2047,819.5079,258.0947,257.7185,257.7185
37438,374.38,-100.7408,819.5475,258.0947,257.7185,257.7185
37439,374.39,-100.7408,819.5475,258.0947,257.7185,257.7185
37440,374.4,-100.2762,819.587,258.0947,257.7185,257.7185
37441,374.41,-100.2762,819.587,258.0947,257.7185,257.7185
37442,374.42,-99.899,819.6192,258.0948,257.7185,257.7185
37443,374.43,-99.4332,819.6589,258.0948,257.7185,257.7185
37444,374.44,-99.4332,819.6589,258.0948,257.7185,257.7185
37445,374.45,-99.4332,819.6589,258.0948,257.7185,257.7185
37446,374.46,-98.9037,819.7041,258.0948,257.7185,257.7185
37447,374.47,-98.5377,819.7354,258.0948,257.7185,257.7185
37448,374.48,-98.5377,819.7354,258.0948,257.7185,257.7185
37449,374.49,-98.0953,819.7732,258.0948,257.7185,257.7185
37450,374.5,-97.6524,819.8111,258.0949,257.7185,257.7185
37451,374.51,-97.6524,819.8111,258.0949,257.7185,257.7185
37452,374.52,-97.2216,819.8479,258.0948,257.7285,257.7285
37453,374.53,-97.2216,819.8479,258.0948,257.7285,257.7285
37454,374.54,-96.7775,819.886,258.0948,257.7185,257.7185
37455,374.55,-96.7775,819.886,258.0948,257.7185,257.7185
37456,374.56,-96.3584,819.9219,258.0948,257.7185,257.7185
37457,374.57,-96.3584,819.9219,258.0948,257.7185,257.7185
37458,374.58,-95.7477,819.9743,258.0949,257.7185,257.7185
37459,374.59,-95.7477,819.9743,258.0949,257.7185,257.7185
37460,374.6,-95.3018,820.0126,258.0949,257.7185,257.7185
37461,374.61,-95.3018,820.0126,258.0949,257.7185,257.7185
37462,374.62,-94.8681,820.0499,258.0948,257.7185,257.7185
37463,374.63,-94.8681,820.0499,258.0948,257.7185,257.7185
37464,374.64,-94.3316,820.096,258.0948,257.7185,257.7185
37465,374.65,-94.3316,820.096,258.0948,257.7185,257.7185
37466,374.66,-93.8838,820.1346,258.0948,257.7185,257.7185
37467,374.67,-93.5381,820.1644,258.0949,257.7185,257.7185
37468,374.68,-93.5381,820.1644,258.0949,257.7185,257.7185
37469,374.69,-93.1022,820.202,258.0949,257.7185,257.7185
37470,374.7,-92.6658,820.2396,258.0949,257.7185,257.7185
37471,374.71,-92.6658,820.2396,258.0949,257.7185,257.7185
37472,374.72,-92.3059,820.2707,258.0949,257.7185,257.7185
37473,374.73,-92.3059,820.2707,258.0949,257.7185,257.7185
37474,374.74,-91.8686,820.3085,258.0949,257.7185,257.7185
37475,374.75,-91.8686,820.3085,258.0949,257.7185,257.7185
37476,374.76,-91.8686,820.3085,258.0949,257.7185,257.7185
37477,374.77,-91.1599,820.3699,258.0949,257.7185,257.7185
37478,374.78,-90.7081,820.4093,258.0947,257.7185,257.7185
37479,374.79,-90.7081,820.4093,258.0947,257.7185,257.7185
37480,374.8,-90.2559,820.4486,258.0945,257.7185,257.7185
37481,374.81,-90.2559,820.4486,258.0945,257.7185,257.7185
37482,374.82,-89.8029,820.4882,258.0948,257.7185,257.7185
37483,374.83,-89.8029,820.4882,258.0948,257.7185,257.7185
37484,374.84,-89.3366,820.5289,258.0945,257.7185,257.7185
37485,374.85,-89.3366,820.5289,258.0945,257.7185,257.7185
37486,374.86,-88.9605,820.5616,258.0946,257.7185,257.7185
37487,374.87,-88.9605,820.5616,258.0946,257.7185,257.7185
37488,374.88,-88.3501,820.615,258.0945,257.7185,257.7185
37489,374.89,-88.3501,820.615,258.0945,257.7185,257.7185
37490,374.9,-87.934,820.6514,258.0946,257.7185,257.7185
37491,374.91,-87.934,820.6514,258.0946,257.7185,257.7185
37492,374.92,-87.5044,820.689,258.0946,257.7185,257.7185
37493,374.93,-87.5044,820.689,258.0946,257.7185,257.7185
37494,374.94,-86.8656,820.745,258.0947,257.7185,257.7185
37495,374.95,-86.8656,820.745,258.0947,257.7185,257.7185
37496,374.96,-86.4348,820.7829,258.0948,257.7185,257.7185
37497,374.97,-86.4348,820.7829,258.0948,257.7185,257.7185
37498,374.98,-85.9904,820.8219,258.0949,257.7185,257.7185
37499,374.99,-85.9904,820.8219,258.0949,257.7185,257.7185
37500,375.0,-85.3491,820.8784,258.095,257.7185,257.7185
37501,375.01,-85.3491,820.8784,258.095,257.7185,257.7185
37502,375.02,-84.7986,820.9269,258.0951,257.7185,257.7185
37503,375.03,-84.7986,820.9269,258.0951,257.7185,257.7185
37504,375.04,-84.2736,820.9732,258.095,257.7185,257.7185
37505,375.05,-84.2736,820.9732,258.095,257.7185,257.7185
37506,375.06,-83.7479,821.0199,258.095,257.7185,257.7185
37507,375.07,-83.3398,821.0565,258.0947,257.7185,257.7185
37508,375.08,-83.3398,821.0565,258.0947,257.7185,257.7185
37509,375.09,-82.839,821.1021,258.0941,257.7185,257.7185
37510,375.1,-82.3372,821.1486,258.0932,257.7185,257.7185
37511,375.11,-82.3372,821.1486,258.0932,257.7185,257.7185
37512,375.12,-82.3372,821.1486,258.0932,257.7185,257.7185
37513,375.13,-81.8345,821.1961,258.092,257.7185,257.7185
37514,375.14,-81.3309,821.2446,258.0907,257.7185,257.7185
37515,375.15,-81.3309,821.2446,258.0907,257.7185,257.7185
37516,375.16,-80.8399,821.2923,258.0897,257.7185,257.7185
37517,375.17,-80.8399,821.2923,258.0897,257.7185,257.7185
37518,375.18,-80.2417,821.3511,258.089,257.7185,257.7185
37519,375.19,-80.2417,821.3511,258.089,257.7185,257.7185
37520,375.2,-79.7628,821.3979,258.0889,257.7185,257.7185
37521,375.21,-79.3766,821.4357,258.0895,257.7185,257.7185
37522,375.22,-79.3766,821.4357,258.0895,257.7185,257.7185
37523,375.23,-79.3766,821.4357,258.0895,257.7185,257.7185
37524,375.24,-78.697,821.5027,258.0906,257.7185,257.7185
37525,375.25,-78.697,821.5027,258.0906,257.7185,257.7185
37526,375.26,-78.2302,821.5491,258.0915,257.7185,257.7185
37527,375.27,-77.7498,821.5972,258.0926,257.7185,257.7185
37528,375.28,-77.7498,821.5972,258.0926,257.7185,257.7185
37529,375.29,-77.1754,821.6553,258.0937,257.7185,257.7185
37530,375.3,-77.1754,821.6553,258.0937,257.7185,257.7185
37531,375.31,-76.8012,821.6935,258.0944,257.7185,257.7185
37532,375.32,-76.4133,821.7335,258.0949,257.7285,257.7285
37533,375.33,-76.4133,821.7335,258.0949,257.7185,257.7185
37534,375.34,-75.9448,821.7822,258.0954,257.7185,257.7185
37535,375.35,-75.9448,821.7822,258.0954,257.7185,257.7185
37536,375.36,-75.4761,821.8313,258.0957,257.7185,257.7185
37537,375.37,-75.4761,821.8313,258.0957,257.7185,257.7185
37538,375.38,-75.0069,821.881,258.0958,257.7185,257.7185
37539,375.39,-74.5374,821.9311,258.0958,257.7185,257.7185
37540,375.4,-74.5374,821.9311,258.0958,257.7185,257.7185
37541,375.41,-74.5374,821.9311,258.0958,257.7185,257.7185
37542,375.42,-73.9734,821.9918,258.0956,257.7185,257.7185
37543,375.43,-73.4895,822.0442,258.0954,257.7185,257.7185
37544,375.44,-73.4895,822.0442,258.0954,257.7185,257.7185
37545,375.45,-73.0186,822.0956,258.0952,257.7185,257.7185
37546,375.46,-73.0186,822.0956,258.0952,257.7185,257.7185
37547,375.47,-72.3586,822.1679,258.0948,257.7185,257.7185
37548,375.48,-72.3586,822.1679,258.0948,257.7185,257.7185
37549,375.49,-71.8866,822.2199,258.0946,257.7185,257.7185
37550,375.5,-71.8866,822.2199,258.0946,257.7185,257.7185
37551,375.51,-71.5087,822.2616,258.0944,257.7185,257.7185
37552,375.52,-71.5087,822.2616,258.0944,257.7185,257.7185
37553,375.53,-71.0358,822.314,258.0943,257.7185,257.7185
37554,375.54,-70.5759,822.365,258.0943,257.7185,257.7185
37555,375.55,-70.5759,822.365,258.0943,257.7185,257.7185
37556,375.56,-70.102,822.4176,258.0943,257.7185,257.7185
37557,375.57,-70.102,822.4176,258.0943,257.7185,257.7185
37558,375.58,-69.6276,822.4703,258.0943,257.7185,257.7185
37559,375.59,-69.6276,822.4703,258.0943,257.7185,257.7185
37560,375.6,-69.0576,822.5337,258.0944,257.7185,257.7185
37561,375.61,-68.6772,822.5761,258.0945,257.7185,257.7185
37562,375.62,-68.6772,822.5761,258.0945,257.7185,257.7185
37563,375.63,-68.1876,822.6306,258.0947,257.7185,257.7185
37564,375.64,-68.1876,822.6306,258.0947,257.7185,257.7185
37565,375.65,-68.1876,822.6306,258.0947,257.7185,257.7185
37566,375.66,-67.4248,822.7154,258.0951,257.7185,257.7185
37567,375.67,-67.4248,822.7154,258.0951,257.7185,257.7185
37568,375.68,-66.9337,822.7701,258.0953,257.7185,257.7185
37569,375.69,-66.442,822.8247,258.0957,257.7185,257.7185
37570,375.7,-66.442,822.8247,258.0957,257.7185,257.7185
37571,375.71,-66.442,822.8247,258.0957,257.7185,257.7185
37572,375.72,-65.8677,822.8885,258.0959,257.7185,257.7185
37573,375.73,-65.457,822.9342,258.096,257.7185,257.7185
37574,375.74,-65.457,822.9342,258.096,257.7185,257.7185
37575,375.75,-65.0458,822.9797,258.0962,257.7185,257.7185
37576,375.76,-65.0458,822.9797,258.0962,257.7185,257.7185
37577,375.77,-65.0458,822.9797,258.0962,257.7185,257.7185
37578,375.78,-64.4009,823.0513,258.0965,257.7185,257.7185
37579,375.79,-63.9613,823.1,258.0965,257.7185,257.7185
37580,375.8,-63.9613,823.1,258.0965,257.7185,257.7185
37581,375.81,-63.5212,823.1487,258.0966,257.7185,257.7185
37582,375.82,-63.5212,823.1487,258.0966,257.7185,257.7185
37583,375.83,-63.5212,823.1487,258.0966,257.7185,257.7185
37584,375.84,-62.8465,823.2233,258.0966,257.7185,257.7185
37585,375.85,-62.3915,823.2736,258.0967,257.7185,257.7185
37586,375.86,-62.3915,823.2736,258.0967,257.7185,257.7185
37587,375.87,-61.9222,823.3254,258.0966,257.7185,257.7185
37588,375.88,-61.9222,823.3254,258.0966,257.7185,257.7185
37589,375.89,-61.2312,823.4017,258.0966,257.7185,257.7185
37590,375.9,-61.2312,823.4017,258.0966,257.7185,257.7185
37591,375.91,-60.6638,823.4642,258.0964,257.7185,257.7185
37592,375.92,-60.6638,823.4642,258.0964,257.7185,257.7185
37593,375.93,-60.1096,823.5253,258.0964,257.7185,257.7185
37594,375.94,-60.1096,823.5253,258.0964,257.7185,257.7185
37595,375.95,-59.5547,823.5865,258.0963,257.7185,257.7185
37596,375.96,-59.1103,823.6354,258.0962,257.7185,257.7185
37597,375.97,-59.1103,823.6354,258.0962,257.7185,257.7185
37598,375.98,-58.6795,823.6829,258.096,257.7185,257.7185
37599,375.99,-58.6795,823.6829,258.096,257.7185,257.7185
37600,376.0,-58.1229,823.7443,258.0961,257.7185,257.7185
37601,376.01,-58.1229,823.7443,258.0961,257.7185,257.7185
37602,376.02,-57.5936,823.8026,258.0959,257.7185,257.7185
37603,376.03,-57.0638,823.861,258.0958,257.7185,257.7185
37604,376.04,-57.0638,823.861,258.0958,257.7185,257.7185
37605,376.05,-56.5473,823.918,258.0958,257.7185,257.7185
37606,376.06,-56.5473,823.918,258.0958,257.7185,257.7185
37607,376.07,-55.9325,823.9859,258.0958,257.7185,257.7185
37608,376.08,-55.9325,823.9859,258.0958,257.7185,257.7185
37609,376.09,-55.4148,824.0431,258.0957,257.7185,257.7185
37610,376.1,-55.0228,824.0864,258.0957,257.7185,257.7185
37611,376.11,-55.0228,824.0864,258.0957,257.7185,257.7185
37612,376.12,-55.0228,824.0864,258.0957,257.7185,257.7185
37613,376.13,-54.35,824.1609,258.0957,257.7185,257.7185
37614,376.14,-54.35,824.1609,258.0957,257.7185,257.7185
37615,376.15,-53.8589,824.2153,258.0958,257.7185,257.7185
37616,376.16,-53.3813,824.2682,258.0957,257.7185,257.7185
37617,376.17,-53.3813,824.2682,258.0957,257.7185,257.7185
37618,376.18,-53.3813,824.2682,258.0957,257.7185,257.7185
37619,376.19,-52.7064,824.3431,258.0957,257.7185,257.7185
37620,376.2,-52.3122,824.3869,258.0957,257.7185,257.7185
37621,376.21,-52.3122,824.3869,258.0957,257.7185,257.7185
37622,376.22,-51.932,824.4292,258.0958,257.7185,257.7185
37623,376.23,-51.4526,824.4825,258.0958,257.7185,257.7185
37624,376.24,-51.4526,824.4825,258.0958,257.7185,257.7185
37625,376.25,-50.9729,824.5359,258.0958,257.7185,257.7185
37626,376.26,-50.9729,824.5359,258.0958,257.7185,257.7185
37627,376.27,-50.5634,824.5815,258.0958,257.7185,257.7185
37628,376.28,-50.5634,824.5815,258.0958,257.7185,257.7185
37629,376.29,-50.0545,824.6383,258.0959,257.7185,257.7185
37630,376.3,-50.0545,824.6383,258.0959,257.7185,257.7185
37631,376.31,-49.5593,824.6936,258.096,257.7185,257.7185
37632,376.32,-49.1345,824.7411,258.096,257.7185,257.7185
37633,376.33,-49.1345,824.7411,258.096,257.7185,257.7185
37634,376.34,-48.596,824.8011,258.0959,257.7185,257.7185
37635,376.35,-48.596,824.8011,258.0959,257.7185,257.7185
37636,376.36,-48.596,824.8011,258.0959,257.7185,257.7185
37637,376.37,-47.8583,824.8827,258.0967,257.7185,257.7185
37638,376.38,-47.3333,824.9399,258.0973,257.7185,257.7185
37639,376.39,-47.3333,824.9399,258.0973,257.7185,257.7185
37640,376.4,-46.9071,824.9864,258.0979,257.7185,257.7185
37641,376.41,-46.9071,824.9864,258.0979,257.7185,257.7185
37642,376.42,-46.3812,825.0437,258.0981,257.7185,257.7185
37643,376.43,-45.8689,825.0997,258.0985,257.7185,257.7185
37644,376.44,-45.8689,825.0997,258.0985,257.7185,257.7185
37645,376.45,-45.4701,825.1433,258.0987,257.7185,257.7185
37646,376.46,-44.9568,825.1995,258.0986,257.7185,257.7185
37647,376.47,-44.9568,825.1995,258.0986,257.7185,257.7185
37648,376.48,-44.9568,825.1995,258.0986,257.7185,257.7185
37649,376.49,-44.243,825.2773,258.0982,257.7185,257.7185
37650,376.5,-44.243,825.2773,258.0982,257.7185,257.7185
37651,376.51,-43.7427,825.332,258.0982,257.7185,257.7185
37652,376.52,-43.2419,825.3866,258.098,257.7185,257.7185
37653,376.53,-43.2419,825.3866,258.098,257.7185,257.7185
37654,376.54,-42.8408,825.43,258.0977,257.7185,257.7185
37655,376.55,-42.8408,825.43,258.0977,257.7185,257.7185
37656,376.56,-42.339,825.4843,258.0973,257.7185,257.7185
37657,376.57,-41.8367,825.5387,258.0971,257.7185,257.7185
37658,376.58,-41.8367,825.5387,258.0971,257.7185,257.7185
37659,376.59,-41.4345,825.582,258.0971,257.7185,257.7185
37660,376.6,-41.4345,825.582,258.0971,257.7185,257.7185
37661,376.61,-41.4345,825.582,258.0971,257.7185,257.7185
37662,376.62,-40.7874,825.6515,258.097,257.7185,257.7185
37663,376.63,-40.7874,825.6515,258.097,257.7185,257.7185
37664,376.64,-40.2546,825.7085,258.0968,257.7185,257.7185
37665,376.65,-39.9232,825.744,258.0968,257.7185,257.7185
37666,376.66,-39.9232,825.744,258.0968,257.7185,257.7185
37667,376.67,-39.9232,825.744,258.0968,257.7185,257.7185
37668,376.68,-39.2309,825.8179,258.0969,257.7185,257.7185
37669,376.69,-38.7688,825.8671,258.0968,257.7185,257.7185
37670,376.7,-38.7688,825.8671,258.0968,257.7185,257.7185
37671,376.71,-38.422,825.904,258.0968,257.7185,257.7185
37672,376.72,-38.422,825.904,258.0968,257.7185,257.7185
37673,376.73,-38.422,825.904,258.0968,257.7185,257.7185
37674,376.74,-37.583,825.9931,258.0969,257.7185,257.7185
37675,376.75,-37.1051,826.0438,258.097,257.7185,257.7185
37676,376.76,-37.1051,826.0438,258.097,257.7185,257.7185
37677,376.77,-36.6268,826.0945,258.097,257.7185,257.7185
37678,376.78,-36.6268,826.0945,258.097,257.7185,257.7185
37679,376.79,-36.0465,826.156,258.097,257.7185,257.7185
37680,376.8,-36.0465,826.156,258.097,257.7185,257.7185
37681,376.81,-35.4657,826.2177,258.097,257.7185,257.7185
37682,376.82,-35.0152,826.2655,258.0971,257.7185,257.7185
37683,376.83,-34.4479,826.3257,258.097,257.7185,257.7185
37684,376.84,-34.4479,826.3257,258.097,257.7185,257.7185
37685,376.85,-34.4479,826.3257,258.097,257.7185,257.7185
37686,376.86,-33.6616,826.4092,258.0969,257.7185,257.7185
37687,376.87,-33.6616,826.4092,258.0969,257.7185,257.7185
37688,376.88,-33.1222,826.4666,258.097,257.7185,257.7185
37689,376.89,-33.1222,826.4666,258.097,257.7185,257.7185
37690,376.9,-32.5825,826.524,258.0967,257.7185,257.7185
37691,376.91,-32.0422,826.5816,258.0966,257.7185,257.7185
37692,376.92,-32.0422,826.5816,258.0966,257.7185,257.7185
37693,376.93,-31.5162,826.6378,258.0966,257.7185,257.7185
37694,376.94,-31.5162,826.6378,258.0966,257.7185,257.7185
37695,376.95,-30.9897,826.694,258.0966,257.7185,257.7185
37696,376.96,-30.9897,826.694,258.0966,257.7185,257.7185
37697,376.97,-30.4628,826.7503,258.0964,257.7185,257.7185
37698,376.98,-30.4628,826.7503,258.0964,257.7185,257.7185
37699,376.99,-29.8476,826.8162,258.0963,257.7185,257.7185
37700,377.0,-29.4224,826.8618,258.0963,257.7185,257.7185
37701,377.01,-29.4224,826.8618,258.0963,257.7185,257.7185
37702,377.02,-28.9089,826.9169,258.0964,257.7185,257.7185
37703,377.03,-28.9089,826.9169,258.0964,257.7185,257.7185
37704,377.04,-28.9089,826.9169,258.0964,257.7185,257.7185
37705,377.05,-28.1748,826.9958,258.0962,257.7185,257.7185
37706,377.06,-27.6604,827.0512,258.0962,257.7185,257.7185
37707,377.07,-27.6604,827.0512,258.0962,257.7185,257.7185
37708,377.08,-27.1308,827.1082,258.0962,257.7185,257.7185
37709,377.09,-27.1308,827.1082,258.0962,257.7185,257.7185
37710,377.1,-26.6156,827.1638,258.0963,257.7185,257.7185
37711,377.11,-26.0852,827.2211,258.0963,257.7185,257.7185
37712,377.12,-26.0852,827.2211,258.0963,257.7185,257.7185
37713,377.13,-25.5692,827.2768,258.0963,257.7185,257.7185
37714,377.14,-25.5692,827.2768,258.0963,257.7185,257.7185
37715,377.15,-25.1561,827.3215,258.0963,257.7185,257.7185
37716,377.16,-24.6394,827.3774,258.0965,257.7185,257.7185
37717,377.17,-24.6394,827.3774,258.0965,257.7185,257.7185
37718,377.18,-24.1223,827.4334,258.0965,257.7185,257.7185
37719,377.19,-24.1223,827.4334,258.0965,257.7185,257.7185
37720,377.2,-23.6048,827.4895,258.0965,257.7185,257.7185
37721,377.21,-23.6048,827.4895,258.0965,257.7185,257.7185
37722,377.22,-22.9832,827.5569,258.0966,257.7185,257.7185
37723,377.23,-22.4797,827.6116,258.0968,257.7185,257.7185
37724,377.24,-22.4797,827.6116,258.0968,257.7185,257.7185
37725,377.25,-22.0648,827.6566,258.0968,257.7185,257.7185
37726,377.26,-22.0648,827.6566,258.0968,257.7185,257.7185
37727,377.27,-21.3528,827.734,258.0968,257.7185,257.7185
37728,377.28,-21.3528,827.734,258.0968,257.7185,257.7185
37729,377.29,-20.8332,827.7905,258.0969,257.7185,257.7185
37730,377.3,-20.8332,827.7905,258.0969,257.7185,257.7185
37731,377.31,-20.4173,827.8357,258.097,257.7185,257.7185
37732,377.32,-19.897,827.8923,258.097,257.7185,257.7185
37733,377.33,-19.897,827.8923,258.097,257.7185,257.7185
37734,377.34,-19.3763,827.9489,258.0969,257.7185,257.7185
37735,377.35,-19.3763,827.9489,258.0969,257.7185,257.7185
37736,377.36,-18.9595,827.9943,258.097,257.7185,257.7185
37737,377.37,-18.4381,828.0511,258.0971,257.7185,257.7185
37738,377.38,-18.4381,828.0511,258.0971,257.7185,257.7185
37739,377.39,-18.4381,828.0511,258.0971,257.7185,257.7185
37740,377.4,-17.7076,828.1306,258.0971,257.7185,257.7185
37741,377.41,-17.2749,828.1778,258.097,257.7185,257.7185
37742,377.42,-17.2749,828.1778,258.097,257.7185,257.7185
37743,377.43,-16.8418,828.225,258.0971,257.7185,257.7185
37744,377.44,-16.8418,828.225,258.0971,257.7185,257.7185
37745,377.45,-16.4085,828.2723,258.0972,257.7185,257.7185
37746,377.46,-16.4085,828.2723,258.0972,257.7185,257.7185
37747,377.47,-15.8256,828.3354,258.0972,257.7185,257.7185
37748,377.48,-15.8256,828.3354,258.0972,257.7185,257.7185
37749,377.49,-15.3471,828.387,258.0975,257.7185,257.7185
37750,377.5,-14.8681,828.4388,258.0979,257.7185,257.7185
37751,377.51,-14.8681,828.4388,258.0979,257.7185,257.7185
37752,377.52,-14.2542,828.5049,258.0978,257.7185,257.7185
37753,377.53,-14.2542,828.5049,258.0978,257.7185,257.7185
37754,377.54,-13.7747,828.5568,258.0981,257.7185,257.7185
37755,377.55,-13.7747,828.5568,258.0981,257.7185,257.7185
37756,377.56,-13.2797,828.6104,258.0982,257.7185,257.7185
37757,377.57,-13.2797,828.6104,258.0982,257.7185,257.7185
37758,377.58,-13.2797,828.6104,258.0982,257.7185,257.7185
37759,377.59,-12.5442,828.6898,258.098,257.7185,257.7185
37760,377.6,-12.0484,828.7433,258.098,257.7185,257.7185
37761,377.61,-12.0484,828.7433,258.098,257.7185,257.7185
37762,377.62,-11.432,828.8101,258.098,257.7185,257.7185
37763,377.63,-11.432,828.8101,258.098,257.7185,257.7185
37764,377.64,-10.8301,828.8749,258.0979,257.7185,257.7185
37765,377.65,-10.2427,828.9383,258.0978,257.7185,257.7185
37766,377.66,-10.2427,828.9383,258.0978,257.7185,257.7185
37767,377.67,-9.7755,828.9886,258.0977,257.7185,257.7185
37768,377.68,-9.7755,828.9886,258.0977,257.7185,257.7185
37769,377.69,-9.1872,829.052,258.0976,257.7185,257.7185
37770,377.7,-9.1872,829.052,258.0976,257.7185,257.7185
37771,377.71,-8.4022,829.1364,258.0975,257.7185,257.7185
37772,377.72,-8.4022,829.1364,258.0975,257.7185,257.7185
37773,377.73,-7.828,829.1981,258.0977,257.7185,257.7185
37774,377.74,-7.2685,829.2581,258.0976,257.7185,257.7185
37775,377.75,-7.2685,829.2581,258.0976,257.7185,257.7185
37776,377.76,-6.8297,829.3052,258.0974,257.7185,257.7185
37777,377.77,-6.8297,829.3052,258.0974,257.7185,257.7185
37778,377.78,-6.2846,829.3637,258.0974,257.7185,257.7185
37779,377.79,-5.7544,829.4206,258.0976,257.7185,257.7185
